timestamp,contract_id,station_number,available_bikes,available_bike_stands
1452988864,2,5034,61,3
1452988864,2,6013,20,8
1452988864,2,6030,20,15
1452988864,2,6032,9,17
1452988864,2,7014,19,23
1452988864,2,7021,41,9
1452988864,2,8001,22,19
1452988864,2,8051,7,7
1452988864,2,9009,17,0
1452988864,2,9011,19,1
1452988864,2,10001,58,3
1452988864,2,10013,55,2
1452988864,2,10018,24,6
1452988864,2,10038,2,25
1452988864,2,10105,21,3
1452988864,2,10111,19,2
1452988864,2,11018,12,24
1452988864,2,11022,15,0
1452988864,2,11033,33,0
1452988864,2,11107,41,5
1452988864,2,12004,26,4
1452988864,2,12005,29,1
1452988864,2,12007,21,29
1452988864,2,12040,3,64
1452988864,2,13036,4,30
1452988864,2,13039,1,15
1452988864,2,13045,13,7
1452988864,2,13104,26,1
1452988864,2,14006,7,14
1452988864,2,14026,4,40
1452988864,2,14030,3,30
1452988864,2,14127,7,33
1452988864,2,15008,21,41
1452988864,2,15017,3,18
1452988864,2,15037,30,17
1452988864,2,15040,1,35
1452988864,2,15043,3,8
1452988864,2,15069,37,9
1452988864,2,15105,21,3
1452988864,2,16038,24,10
1452988864,2,18005,1,16
1452988864,2,18009,2,20
1452988864,2,18029,6,32
1452988864,2,18040,1,20
1452988864,2,18046,1,32
1452988864,2,18048,36,35
1452988864,2,19008,22,2
1452988864,2,20015,5,33
1452988864,2,21019,6,22
1452988864,2,23010,16,8
1452988864,2,28002,53,7
1452988864,2,35005,3,22
1452988864,2,35010,2,16
1452988864,2,43005,12,37
1452988864,3,38,10,9
1452988864,3,39,8,11
1452988864,3,80,10,12
1452988864,3,83,3,14
1452988864,3,99,3,13
1452988864,3,123,1,22
1452988864,3,167,10,8
1452988864,3,246,18,2
1452988864,3,277,6,12
1452988864,5,9,11,13
1452988864,5,22,5,15
1452988864,5,52,1,31
1452988864,5,75,30,10
1452988864,6,4,10,15
1452988864,6,12,2,18
1452988864,6,26,6,9
1452988864,6,33,13,7
1452988864,6,50,32,8
1452988864,6,58,1,19
1452988864,6,65,12,7
1452988864,6,66,25,0
1452988864,6,72,6,9
1452988864,6,76,5,14
1452988864,6,91,8,7
1452988864,6,93,14,24
1452988864,6,99,3,18
1452988864,6,116,7,8
1452988864,6,118,10,10
1452988864,6,120,17,1
1452988864,6,209,16,2
1452988864,6,263,5,13
1452988864,14,3004,17,3
1452988864,14,3080,8,22
1452988864,14,3083,5,13
1452988864,14,3084,6,22
1452988864,14,3097,9,7
1452988864,14,6016,9,6
1452988864,14,6024,1,9
1452988864,14,6028,2,14
1452988864,14,6045,9,5
1452988864,14,7001,7,11
1452988864,14,7009,13,3
1452988864,14,7013,12,8
1452988864,14,7016,2,13
1452988864,14,7022,28,2
1452988864,14,7023,5,10
1452988864,14,7031,3,17
1452988864,14,7034,6,9
1452988864,14,7039,2,8
1452988864,14,7055,13,3
1452988864,14,7061,8,12
1452988864,14,8037,12,7
1452988864,14,10011,4,12
1452988864,15,28,3,15
1452988864,16,16,10,10
1452988864,16,26,4,13
1452988864,16,49,18,2
1452988864,16,85,8,12
1452988864,16,220,3,27
1452988864,20,15,14,11
1452988864,20,42,7,18
1452988864,20,55,5,20
1452988864,20,170,4,16
1452988864,25,2341,13,2
1452988864,26,6,5,10
1452988864,26,18,1,13
1452988864,26,36,6,8
1452988864,26,44,19,6
1452988864,26,53,7,8
1452988864,26,72,4,11
1452988923,2,2001,29,5
1452988923,2,2003,31,0
1452988923,2,2007,25,3
1452988923,2,2015,19,12
1452988923,2,3005,30,3
1452988923,2,3010,17,1
1452988923,2,3012,20,4
1452988923,2,4010,26,0
1452988923,2,4014,27,3
1452988923,2,4017,9,5
1452988923,2,5003,3,32
1452988923,2,5009,12,1
1452988923,2,8016,25,13
1452988923,2,8051,5,9
1452988923,2,9015,27,3
1452988923,2,9023,10,23
1452988923,2,9111,9,8
1452988923,2,10002,13,4
1452988923,2,10010,30,2
1452988923,2,10020,9,2
1452988923,2,10025,3,11
1452988923,2,10034,3,17
1452988923,2,11008,34,4
1452988923,2,11018,9,27
1452988923,2,11028,22,14
1452988923,2,11037,32,4
1452988923,2,11113,53,3
1452988923,2,12005,27,3
1452988923,2,12009,14,2
1452988923,2,12029,27,28
1452988923,2,12035,18,14
1452988923,2,12043,13,26
1452988923,2,14021,1,58
1452988923,2,14025,4,32
1452988923,2,14035,2,46
1452988923,2,15002,14,3
1452988923,2,15018,5,51
1452988923,2,15038,35,31
1452988923,2,15050,13,8
1452988923,2,15051,6,2
1452988923,2,15062,21,15
1452988923,2,15070,8,28
1452988923,2,15109,23,6
1452988923,2,16014,1,23
1452988923,2,16021,1,22
1452988923,2,16024,14,8
1452988923,2,17022,40,5
1452988923,2,17023,20,16
1452988923,2,17102,28,5
1452988923,2,17110,12,16
1452988923,2,17117,10,20
1452988923,2,18005,2,15
1452988923,2,18020,2,16
1452988923,2,18024,4,35
1452988923,2,18047,6,27
1452988923,2,19111,18,22
1452988923,2,21112,14,13
1452988923,3,10,34,0
1452988923,3,18,9,16
1452988923,3,41,3,18
1452988923,3,47,13,11
1452988923,3,72,6,14
1452988923,3,78,15,2
1452988923,3,103,9,10
1452988923,3,154,10,10
1452988923,5,5,12,28
1452988923,5,22,3,17
1452988923,5,72,22,9
1452988923,5,75,28,12
1452988923,6,4,8,17
1452988923,6,53,14,11
1452988923,6,59,1,14
1452988923,6,120,15,3
1452988923,6,125,10,5
1452988923,6,141,5,15
1452988923,6,156,14,1
1452988923,6,249,2,13
1452988923,14,1001,11,3
1452988923,14,1002,12,9
1452988923,14,1012,16,3
1452988923,14,1013,9,2
1452988923,14,1020,13,5
1452988923,14,1022,28,3
1452988923,14,1032,20,0
1452988923,14,2004,5,13
1452988923,14,2006,3,11
1452988923,14,2009,5,21
1452988923,14,3067,11,3
1452988923,14,3103,12,6
1452988923,14,4023,14,8
1452988923,14,5026,6,8
1452988923,14,6022,18,2
1452988923,14,6023,9,5
1452988923,14,7033,18,8
1452988923,14,7035,26,3
1452988923,14,7055,15,1
1452988923,14,9002,15,7
1452988923,14,9022,12,1
1452988923,14,10002,2,38
1452988923,14,10061,9,8
1452988923,15,12,7,13
1452988923,15,25,9,12
1452988923,16,102,9,11
1452988923,16,228,1,14
1452988923,20,348,9,14
1452988923,26,21,16,0
1452988983,2,903,18,2
1452988983,2,906,3,17
1452988983,2,1004,38,4
1452988983,2,2001,31,3
1452988983,2,2003,29,2
1452988983,2,2009,6,53
1452988983,2,2010,21,9
1452988983,2,3010,15,3
1452988983,2,3014,30,1
1452988983,2,4016,42,18
1452988983,2,4021,13,13
1452988983,2,4101,18,2
1452988983,2,6007,1,22
1452988983,2,6010,0,15
1452988983,2,7010,21,44
1452988983,2,7019,38,8
1452988983,2,8044,11,22
1452988983,2,9002,3,12
1452988983,2,10002,15,2
1452988983,2,10003,9,3
1452988983,2,10034,5,15
1452988983,2,10039,15,9
1452988983,2,10115,4,23
1452988983,2,11024,51,0
1452988983,2,11028,21,15
1452988983,2,11034,17,30
1452988983,2,11043,20,1
1452988983,2,12011,34,1
1452988983,2,12042,29,12
1452988983,2,12123,41,8
1452988983,2,13015,25,16
1452988983,2,13018,10,15
1452988983,2,13055,47,14
1452988983,2,14012,6,18
1452988983,2,14025,6,30
1452988983,2,14107,2,31
1452988983,2,14124,0,23
1452988983,2,15003,2,64
1452988983,2,15022,24,15
1452988983,2,15034,43,12
1452988983,2,15037,29,18
1452988983,2,15055,52,1
1452988983,2,15064,39,5
1452988983,2,15108,17,6
1452988983,2,15113,1,24
1452988983,2,16103,2,18
1452988983,2,17013,9,13
1452988983,2,17047,17,9
1452988983,2,18029,7,31
1452988983,2,18103,8,15
1452988983,2,18109,3,40
1452988983,2,19005,14,6
1452988983,2,19007,11,19
1452988983,2,19111,16,23
1452988983,2,20011,0,21
1452988983,2,20047,4,43
1452988983,2,20132,0,24
1452988983,2,21201,10,12
1452988983,2,21206,1,49
1452988983,2,21304,19,1
1452988983,2,22010,11,16
1452988983,2,33003,36,9
1452988983,2,42004,27,0
1452988983,2,43004,10,15
1452988983,2,43010,14,11
1452988983,3,39,7,12
1452988983,3,57,2,13
1452988983,3,67,8,11
1452988983,3,83,4,13
1452988983,3,91,8,13
1452988983,3,101,12,8
1452988983,3,119,4,20
1452988983,3,128,21,1
1452988983,3,220,9,10
1452988983,3,234,10,5
1452988983,5,5,10,30
1452988983,5,14,22,8
1452988983,5,28,16,14
1452988983,5,55,1,35
1452988983,6,4,7,18
1452988983,6,7,3,17
1452988983,6,64,12,8
1452988983,6,82,6,9
1452988983,6,120,14,4
1452988983,6,160,12,8
1452988983,6,162,19,0
1452988983,6,226,3,27
1452988983,14,1002,13,8
1452988983,14,1012,14,5
1452988983,14,1032,18,2
1452988983,14,1034,3,13
1452988983,14,2007,1,20
1452988983,14,2022,25,3
1452988983,14,3103,10,8
1452988983,14,4042,5,11
1452988983,14,5006,14,3
1452988983,14,6040,12,3
1452988983,14,7003,26,4
1452988983,14,7008,9,1
1452988983,14,7011,5,5
1452988983,14,7014,12,3
1452988983,14,7033,16,10
1452988983,14,7035,24,5
1452988983,14,7055,16,0
1452988983,14,7056,8,14
1452988983,14,7064,5,12
1452988983,14,9022,10,3
1452988983,14,10011,3,13
1452988983,14,10021,10,9
1452988983,14,10025,14,6
1452988983,14,10036,2,11
1452988983,14,10041,1,15
1452988983,14,10055,8,6
1452988983,14,10061,11,6
1452988983,16,37,11,9
1452988983,16,83,9,11
1452988983,16,84,7,13
1452988983,16,87,25,15
1452988983,16,122,5,15
1452988983,16,153,14,13
1452988983,16,176,2,18
1452988983,20,5,30,14
1452988983,26,7,10,5
1452988983,26,11,2,13
1452988983,26,29,14,1
1452988983,26,33,1,14
1452988983,26,36,5,9
1452988983,26,43,7,22
1452988983,26,65,1,14
1452989043,2,1009,18,5
1452989043,2,2004,11,6
1452989043,2,2009,8,51
1452989043,2,2020,13,7
1452989043,2,2101,31,2
1452989043,2,4001,31,1
1452989043,2,5001,24,18
1452989043,2,5009,13,0
1452989043,2,5026,44,3
1452989043,2,6012,11,6
1452989043,2,6028,19,16
1452989043,2,7007,32,32
1452989043,2,7102,10,32
1452989043,2,8010,4,13
1452989043,2,9025,30,8
1452989043,2,9029,9,29
1452989043,2,10002,14,3
1452989043,2,10009,11,1
1452989043,2,10028,0,28
1452989043,2,10032,15,17
1452989043,2,10036,3,26
1452989043,2,10038,3,25
1452989043,2,10115,6,21
1452989043,2,11003,30,2
1452989043,2,11009,16,7
1452989043,2,11028,20,16
1452989043,2,11032,22,26
1452989043,2,11034,16,31
1452989043,2,11102,46,11
1452989043,2,12002,14,1
1452989043,2,12017,38,1
1452989043,2,12036,14,28
1452989043,2,12111,7,20
1452989043,2,13050,21,38
1452989043,2,14006,6,15
1452989043,2,14011,3,20
1452989043,2,14026,3,41
1452989043,2,15001,17,26
1452989043,2,15010,33,26
1452989043,2,15013,19,35
1452989043,2,15014,3,31
1452989043,2,15018,3,53
1452989043,2,15026,14,18
1452989043,2,15034,41,14
1452989043,2,15038,36,30
1452989043,2,15111,8,15
1452989043,2,16027,1,60
1452989043,2,16032,9,11
1452989043,2,16116,1,28
1452989043,2,18008,1,32
1452989043,2,18027,6,22
1452989043,2,19037,3,28
1452989043,2,19041,1,41
1452989043,2,43003,6,18
1452989043,2,43007,21,4
1452989043,3,2,7,15
1452989043,3,29,19,0
1452989043,3,39,5,14
1452989043,3,54,0,16
1452989043,3,77,11,1
1452989043,3,110,2,16
1452989043,3,114,7,13
1452989043,3,146,2,18
1452989043,3,204,7,11
1452989043,3,219,7,11
1452989043,3,241,10,9
1452989043,5,1,14,15
1452989043,5,70,21,19
1452989043,6,1,12,15
1452989043,6,29,15,5
1452989043,6,53,13,12
1452989043,6,79,6,14
1452989043,6,117,0,30
1452989043,6,247,0,15
1452989043,6,263,4,14
1452989043,14,1012,13,6
1452989043,14,1034,1,15
1452989043,14,1035,8,8
1452989043,14,2001,3,15
1452989043,14,5029,20,0
1452989043,14,6023,10,4
1452989043,14,7011,9,1
1452989043,14,7016,1,14
1452989043,14,7039,3,7
1452989043,14,7041,10,2
1452989043,14,8001,4,22
1452989043,14,8011,5,9
1452989043,14,8015,0,16
1452989043,14,9022,9,4
1452989043,14,10038,1,11
1452989043,14,10071,6,13
1452989043,14,10072,7,16
1452989043,14,10073,8,7
1452989043,14,10112,7,25
1452989043,16,49,20,0
1452989043,16,51,11,9
1452989043,16,87,23,17
1452989043,16,97,13,7
1452989043,16,104,6,14
1452989043,16,153,12,15
1452989043,20,36,21,12
1452989043,20,40,14,10
1452989043,20,68,2,23
1452989043,20,312,14,11
1452989043,26,11,0,15
1452989043,26,36,3,10
1452989103,2,1003,49,1
1452989103,2,2005,13,2
1452989103,2,2017,29,11
1452989103,2,2021,42,1
1452989103,2,4013,25,2
1452989103,2,5006,3,10
1452989103,2,5027,35,3
1452989103,2,5030,27,23
1452989103,2,6015,53,1
1452989103,2,7001,21,24
1452989103,2,7013,16,39
1452989103,2,7016,36,22
1452989103,2,8011,0,16
1452989103,2,8050,33,11
1452989103,2,9008,2,15
1452989103,2,9027,2,23
1452989103,2,10002,15,2
1452989103,2,10014,53,3
1452989103,2,10015,36,2
1452989103,2,10020,8,3
1452989103,2,10024,1,17
1452989103,2,10026,4,55
1452989103,2,10115,7,20
1452989103,2,11014,0,52
1452989103,2,11019,1,31
1452989103,2,11028,21,15
1452989103,2,11034,15,32
1452989103,2,12101,14,5
1452989103,2,12115,1,32
1452989103,2,13019,27,8
1452989103,2,13023,1,25
1452989103,2,13050,19,40
1452989103,2,14010,9,30
1452989103,2,14035,3,45
1452989103,2,14125,9,15
1452989103,2,15001,16,27
1452989103,2,15005,7,35
1452989103,2,15024,3,19
1452989103,2,15034,39,16
1452989103,2,16041,5,38
1452989103,2,17005,8,26
1452989103,2,17012,2,21
1452989103,2,17015,9,40
1452989103,2,17020,1,25
1452989103,2,17040,29,17
1452989103,2,17105,35,5
1452989103,2,18014,0,13
1452989103,2,18024,5,34
1452989103,2,18109,4,39
1452989103,2,19007,10,20
1452989103,2,19109,4,15
1452989103,2,20001,6,30
1452989103,2,31011,4,19
1452989103,2,41203,17,34
1452989103,2,41603,9,10
1452989103,2,43004,11,14
1452989103,3,2,6,16
1452989103,3,12,7,4
1452989103,3,25,3,15
1452989103,3,113,6,14
1452989103,3,118,7,10
1452989103,3,145,7,13
1452989103,3,203,3,17
1452989103,5,97,22,16
1452989103,6,7,2,18
1452989103,6,21,1,15
1452989103,6,36,24,1
1452989103,6,64,13,7
1452989103,6,65,11,8
1452989103,6,81,0,20
1452989103,6,88,4,36
1452989103,6,103,13,2
1452989103,6,122,4,10
1452989103,6,176,10,10
1452989103,14,1001,12,2
1452989103,14,1022,27,4
1452989103,14,2020,8,12
1452989103,14,5009,16,0
1452989103,14,6004,17,2
1452989103,14,6031,11,2
1452989103,14,6040,13,2
1452989103,14,7008,8,2
1452989103,14,7022,29,1
1452989103,14,7023,4,11
1452989103,14,7038,12,1
1452989103,14,7064,6,11
1452989103,14,10011,4,12
1452989103,14,10112,9,23
1452989103,16,14,8,32
1452989103,16,17,20,0
1452989103,16,55,0,14
1452989103,16,61,15,5
1452989103,16,71,6,12
1452989103,16,83,8,12
1452989103,16,98,16,14
1452989103,16,148,7,13
1452989103,16,185,2,18
1452989103,20,5,31,13
1452989103,26,2,19,1
1452989103,26,36,3,11
1452989103,26,86,10,6
1452989163,2,906,2,18
1452989163,2,1002,13,8
1452989163,2,2013,16,1
1452989163,2,4010,24,2
1452989163,2,4105,34,1
1452989163,2,5023,6,18
1452989163,2,6010,1,14
1452989163,2,7016,31,27
1452989163,2,7018,17,1
1452989163,2,8028,0,28
1452989163,2,9014,31,3
1452989163,2,9015,26,4
1452989163,2,9025,31,7
1452989163,2,9030,14,29
1452989163,2,9033,48,2
1452989163,2,10011,17,0
1452989163,2,10151,2,24
1452989163,2,11028,20,16
1452989163,2,11032,23,25
1452989163,2,11044,22,1
1452989163,2,11046,14,4
1452989163,2,12002,13,2
1452989163,2,12019,7,21
1452989163,2,12029,25,30
1452989163,2,12109,25,5
1452989163,2,12123,40,9
1452989163,2,13001,8,9
1452989163,2,13017,5,28
1452989163,2,13025,26,7
1452989163,2,13029,3,35
1452989163,2,13036,3,31
1452989163,2,13041,1,48
1452989163,2,13053,8,13
1452989163,2,13055,48,13
1452989163,2,13116,0,18
1452989163,2,14004,0,22
1452989163,2,14008,4,34
1452989163,2,14010,4,34
1452989163,2,14019,1,21
1452989163,2,14107,3,30
1452989163,2,14127,6,34
1452989163,2,15001,15,28
1452989163,2,15010,32,27
1452989163,2,15038,37,29
1452989163,2,15064,41,3
1452989163,2,15113,0,25
1452989163,2,16024,13,9
1452989163,2,16112,2,34
1452989163,2,17001,9,36
1452989163,2,17022,38,7
1452989163,2,17111,16,7
1452989163,2,18008,0,33
1452989163,2,18025,3,36
1452989163,2,19004,5,11
1452989163,2,19005,13,7
1452989163,2,19012,17,42
1452989163,2,19115,26,1
1452989163,2,19123,11,22
1452989163,2,21102,20,5
1452989163,2,22101,28,20
1452989163,3,2,5,17
1452989163,3,27,12,10
1452989163,3,29,18,1
1452989163,3,34,0,19
1452989163,3,54,1,15
1452989163,3,107,5,21
1452989163,3,145,8,12
1452989163,3,155,4,16
1452989163,3,240,15,3
1452989163,5,19,17,13
1452989163,5,24,10,9
1452989163,5,27,4,16
1452989163,5,41,2,18
1452989163,5,60,22,8
1452989163,5,69,23,17
1452989163,5,86,25,13
1452989163,6,9,14,11
1452989163,6,15,23,11
1452989163,6,31,10,10
1452989163,6,37,19,1
1452989163,6,98,11,3
1452989163,6,102,12,7
1452989163,6,160,14,6
1452989163,6,183,15,3
1452989163,6,216,5,12
1452989163,6,227,2,18
1452989163,13,18,6,5
1452989163,14,1013,8,3
1452989163,14,1022,25,6
1452989163,14,2002,12,6
1452989163,14,2014,9,6
1452989163,14,2020,10,10
1452989163,14,3010,1,35
1452989163,14,3038,32,7
1452989163,14,3080,9,21
1452989163,14,6001,3,13
1452989163,14,6023,12,2
1452989163,14,6045,11,4
1452989163,14,7014,11,4
1452989163,14,7033,14,12
1452989163,14,8057,2,18
1452989163,14,9003,4,9
1452989163,14,10063,1,33
1452989163,14,10101,4,30
1452989163,16,13,7,8
1452989163,16,44,10,5
1452989163,16,72,4,16
1452989163,16,91,8,12
1452989163,16,102,8,12
1452989163,16,160,19,1
1452989163,16,169,1,18
1452989163,16,170,1,17
1452989163,16,177,7,10
1452989163,16,180,5,15
1452989163,16,210,7,7
1452989163,20,339,12,10
1452989163,25,4057,8,2
1452989163,26,33,2,13
1452989224,2,1027,14,7
1452989224,2,2010,20,10
1452989224,2,2012,10,32
1452989224,2,3003,27,4
1452989224,2,4015,42,1
1452989224,2,4021,11,15
1452989224,2,5013,2,18
1452989224,2,5018,32,3
1452989224,2,5021,28,5
1452989224,2,5027,34,4
1452989224,2,5029,1,29
1452989224,2,6012,12,5
1452989224,2,6016,13,7
1452989224,2,6028,18,17
1452989224,2,7015,24,23
1452989224,2,7016,32,26
1452989224,2,7021,39,11
1452989224,2,8037,18,19
1452989224,2,8039,5,19
1452989224,2,9006,1,15
1452989224,2,9017,4,25
1452989224,2,9026,5,12
1452989224,2,9028,0,18
1452989224,2,10012,23,1
1452989224,2,10016,14,1
1452989224,2,10025,4,11
1452989224,2,10031,11,28
1452989224,2,11004,30,2
1452989224,2,11024,49,2
1452989224,2,11030,12,9
1452989224,2,11032,24,24
1452989224,2,11033,32,1
1452989224,2,11110,12,40
1452989224,2,12016,6,28
1452989224,2,12123,38,11
1452989224,2,13002,11,10
1452989224,2,13046,10,34
1452989224,2,13055,46,15
1452989224,2,14010,5,33
1452989224,2,14019,3,19
1452989224,2,14025,5,31
1452989224,2,14037,5,28
1452989224,2,14103,5,22
1452989224,2,14107,1,32
1452989224,2,14114,0,43
1452989224,2,14115,13,20
1452989224,2,15004,3,18
1452989224,2,15025,26,22
1452989224,2,15064,44,0
1452989224,2,16026,2,21
1452989224,2,17001,7,38
1452989224,2,17024,3,9
1452989224,2,18022,2,45
1452989224,2,18023,2,32
1452989224,2,18042,1,20
1452989224,2,18102,14,17
1452989224,2,19018,39,21
1452989224,2,19030,15,12
1452989224,2,20015,4,34
1452989224,2,20026,1,31
1452989224,2,20030,4,52
1452989224,2,20041,26,32
1452989224,2,21110,34,0
1452989224,2,22003,18,7
1452989224,2,31008,17,37
1452989224,3,26,15,7
1452989224,3,43,3,19
1452989224,3,49,12,4
1452989224,3,53,4,21
1452989224,3,95,15,7
1452989224,3,103,10,9
1452989224,3,107,3,23
1452989224,3,203,5,15
1452989224,5,64,12,28
1452989224,5,91,12,18
1452989224,5,95,12,27
1452989224,6,15,25,9
1452989224,6,24,3,17
1452989224,6,32,11,9
1452989224,6,39,15,4
1452989224,6,43,19,1
1452989224,6,65,12,7
1452989224,6,257,4,16
1452989224,6,263,2,16
1452989224,13,18,8,3
1452989224,14,1020,14,4
1452989224,14,1031,4,16
1452989224,14,2008,15,2
1452989224,14,2022,26,2
1452989224,14,2023,20,0
1452989224,14,3037,2,17
1452989224,14,3053,6,7
1452989224,14,5009,15,1
1452989224,14,7013,14,5
1452989224,14,7016,2,13
1452989224,14,7024,14,2
1452989224,14,8009,8,12
1452989224,14,10048,19,3
1452989224,14,10049,7,9
1452989224,14,10059,2,9
1452989224,14,10115,7,15
1452989224,16,16,9,11
1452989224,16,36,6,14
1452989224,16,37,12,8
1452989224,16,150,8,12
1452989224,16,200,11,9
1452989224,26,1,3,8
1452989224,26,7,9,6
1452989224,26,33,0,15
1452989224,26,67,9,10
1452989284,2,903,17,3
1452989284,2,1003,48,2
1452989284,2,4014,29,1
1452989284,2,4020,22,6
1452989284,2,4103,2,23
1452989284,2,5004,4,15
1452989284,2,6028,17,18
1452989284,2,6030,19,16
1452989284,2,8002,31,14
1452989284,2,9037,1,22
1452989284,2,10011,16,1
1452989284,2,10029,0,23
1452989284,2,10039,14,10
1452989284,2,10042,29,4
1452989284,2,11007,60,3
1452989284,2,11009,18,5
1452989284,2,11010,23,17
1452989284,2,11020,34,2
1452989284,2,11023,45,0
1452989284,2,11031,38,1
1452989284,2,11032,23,25
1452989284,2,11037,33,3
1452989284,2,11104,0,20
1452989284,2,12017,36,3
1452989284,2,12032,23,12
1452989284,2,12038,21,18
1452989284,2,12039,31,5
1452989284,2,12113,43,3
1452989284,2,12119,38,12
1452989284,2,13038,2,21
1452989284,2,13048,12,16
1452989284,2,14002,9,35
1452989284,2,14009,10,26
1452989284,2,14011,4,19
1452989284,2,14025,3,33
1452989284,2,14028,2,44
1452989284,2,15004,1,20
1452989284,2,15037,30,17
1452989284,2,15052,20,27
1452989284,2,15053,30,15
1452989284,2,15064,43,1
1452989284,2,15111,6,17
1452989284,2,15122,11,3
1452989284,2,15123,32,10
1452989284,2,16042,41,15
1452989284,2,17005,9,25
1452989284,2,17015,10,39
1452989284,2,17030,22,1
1452989284,2,17040,28,18
1452989284,2,17048,1,13
1452989284,2,17111,15,8
1452989284,2,18012,4,32
1452989284,2,18014,1,12
1452989284,2,18025,2,37
1452989284,2,19038,1,17
1452989284,2,19039,10,14
1452989284,2,19106,14,15
1452989284,2,20033,4,27
1452989284,2,21012,7,42
1452989284,2,21203,10,17
1452989284,2,21301,32,2
1452989284,2,21309,7,34
1452989284,2,22001,17,8
1452989284,2,35011,13,5
1452989284,3,8,13,12
1452989284,3,10,33,1
1452989284,3,18,8,17
1452989284,3,19,19,6
1452989284,3,20,20,7
1452989284,3,25,2,16
1452989284,3,59,5,14
1452989284,3,70,0,18
1452989284,3,76,22,0
1452989284,3,103,8,11
1452989284,3,124,7,9
1452989284,3,183,14,4
1452989284,3,203,6,14
1452989284,5,10,12,4
1452989284,5,35,29,1
1452989284,5,38,29,11
1452989284,5,46,33,2
1452989284,5,70,20,20
1452989284,6,31,9,11
1452989284,6,33,11,9
1452989284,6,68,14,6
1452989284,6,72,5,10
1452989284,6,79,7,13
1452989284,6,116,9,6
1452989284,6,139,1,14
1452989284,6,156,13,2
1452989284,6,177,3,12
1452989284,6,195,15,1
1452989284,6,255,13,5
1452989284,14,1001,11,3
1452989284,14,1002,12,9
1452989284,14,1020,12,6
1452989284,14,1032,17,3
1452989284,14,2006,4,10
