timestamp,contract_id,station_number,available_bikes,available_bike_stands
1453593844,2,9026,6,11
1453593844,2,9028,3,15
1453593844,2,9029,4,35
1453593844,2,9101,16,3
1453593844,2,10002,12,4
1453593844,2,10013,54,4
1453593844,2,10039,4,19
1453593844,2,11001,43,10
1453593844,2,11017,6,40
1453593844,2,11022,16,0
1453593844,2,11028,4,32
1453593844,2,11032,33,15
1453593844,2,11034,22,25
1453593844,2,11105,13,37
1453593844,2,11113,9,47
1453593844,2,12005,28,2
1453593844,2,12008,51,3
1453593844,2,12013,9,7
1453593844,2,12017,26,13
1453593844,2,12021,35,15
1453593844,2,12022,31,2
1453593844,2,12123,40,11
1453593844,2,13007,32,16
1453593844,2,13024,5,28
1453593844,2,13025,33,0
1453593844,2,13028,27,6
1453593844,2,14016,5,48
1453593844,2,14021,1,58
1453593844,2,14028,0,46
1453593844,2,14029,2,65
1453593844,2,15008,10,52
1453593844,2,15010,53,6
1453593844,2,15016,1,40
1453593844,2,15023,1,32
1453593844,2,15024,11,11
1453593844,2,15051,6,2
1453593844,2,15063,13,5
1453593844,2,15102,20,3
1453593844,2,16027,4,57
1453593844,2,17019,12,8
1453593844,2,18018,6,13
1453593844,2,18026,1,32
1453593844,2,18029,2,36
1453593844,2,19010,18,4
1453593844,2,20023,1,14
1453593844,2,20030,10,46
1453593844,2,20047,1,46
1453593844,2,21010,16,9
1453593844,2,21108,41,9
1453593844,3,12,2,9
1453593844,3,25,7,11
1453593844,3,88,4,20
1453593844,3,98,6,16
1453593844,3,102,4,15
1453593844,3,115,12,6
1453593844,3,134,1,18
1453593844,3,145,5,15
1453593844,3,222,3,16
1453593844,5,6,13,7
1453593844,5,12,2,18
1453593844,5,23,16,14
1453593844,5,51,34,6
1453593844,5,92,29,11
1453593844,6,11,19,8
1453593844,6,21,1,15
1453593844,6,43,5,15
1453593844,6,50,10,30
1453593844,6,60,9,10
1453593844,6,67,6,8
1453593844,6,96,20,1
1453593844,6,98,8,7
1453593844,6,125,3,12
1453593844,6,129,7,13
1453593844,6,178,8,12
1453593844,6,181,11,4
1453593844,6,251,3,12
1453593844,6,275,16,4
1453593844,14,1002,13,7
1453593844,14,1005,9,0
1453593844,14,1012,14,5
1453593844,14,2003,4,6
1453593844,14,2009,17,9
1453593844,14,3088,11,4
1453593844,14,3100,15,2
1453593844,14,3101,11,7
1453593844,14,4012,5,14
1453593844,14,4023,21,0
1453593844,14,5026,0,14
1453593844,14,6036,1,22
1453593844,14,7002,21,7
1453593844,14,7003,29,1
1453593844,14,7022,26,3
1453593844,14,7024,12,4
1453593844,14,7041,12,0
1453593844,14,7056,18,4
1453593844,14,7057,16,7
1453593844,14,7064,10,7
1453593844,14,8039,9,11
1453593844,14,10006,1,30
1453593844,14,10059,4,8
1453593844,16,37,20,0
1453593844,16,49,10,10
1453593844,16,62,38,0
1453593844,16,101,18,22
1453593844,16,157,3,17
1453593844,16,160,20,0
1453593844,20,65,20,4
1453593844,25,2327,8,2
1453593844,26,26,2,13
1453593844,26,35,4,11
1453593904,3,10,10,24
1453593904,3,58,3,21
1453593904,3,76,19,3
1453593904,3,79,4,15
1453593904,3,97,9,10
1453593904,3,120,17,1
1453593904,3,145,3,17
1453593904,3,178,10,10
1453593904,3,194,8,12
1453593904,3,204,9,8
1453593904,3,270,1,15
1453593904,5,1,17,12
1453593904,5,14,19,11
1453593904,5,19,15,15
1453593904,5,52,16,16
1453593904,5,78,7,33
1453593904,5,88,20,10
1453593904,6,11,18,9
1453593904,6,29,18,2
1453593904,6,35,0,20
1453593904,6,55,20,5
1453593904,6,69,10,14
1453593904,6,79,6,13
1453593904,6,94,18,2
1453593904,6,97,19,4
1453593904,6,129,8,12
1453593904,6,152,10,5
1453593904,6,193,2,18
1453593904,6,245,3,11
1453593904,6,249,0,15
1453593904,14,1001,13,2
1453593904,14,1002,13,8
1453593904,14,1006,7,14
1453593904,14,1022,21,10
1453593904,14,1032,2,19
1453593904,14,2003,3,7
1453593904,14,2039,5,12
1453593904,14,3008,5,13
1453593904,14,3031,12,1
1453593904,14,3043,16,0
1453593904,14,3102,2,14
1453593904,14,6004,15,5
1453593904,14,6005,19,1
1453593904,14,7001,14,4
1453593904,14,7053,11,6
1453593904,14,7064,9,8
1453593904,14,8040,6,17
1453593904,14,8056,14,6
1453593904,14,9004,15,6
1453593904,14,10063,1,33
1453593904,14,10071,6,14
1453593904,14,10075,3,9
1453593904,14,10088,7,12
1453593904,14,10111,2,13
1453593904,16,26,9,8
1453593904,16,49,8,12
1453593904,16,101,15,25
1453593904,16,104,15,5
1453593904,16,171,15,4
1453593904,16,215,4,11
1453593904,16,220,3,27
1453593904,16,232,5,9
1453593904,18,13,6,10
1453593904,20,5,38,6
1453593904,20,8,1,19
1453593904,20,18,8,17
1453593904,20,53,27,13
1453593904,20,65,22,2
1453593904,20,107,11,14
1453593904,20,139,0,24
1453593904,20,141,8,27
1453593904,25,1191,7,3
1453593904,25,1216,9,6
1453593904,25,2012,13,6
1453593904,26,53,10,4
1453593904,26,76,7,8
1453594024,2,1003,45,5
1453594024,2,1004,6,36
1453594024,2,1012,17,5
1453594024,2,2003,28,3
1453594024,2,2107,10,5
1453594024,2,3002,16,2
1453594024,2,3009,14,4
1453594024,2,3010,11,7
1453594024,2,3014,23,8
1453594024,2,4014,21,9
1453594024,2,4017,8,6
1453594024,2,4103,21,4
1453594024,2,5003,2,32
1453594024,2,5006,2,11
1453594024,2,5008,19,0
1453594024,2,5012,3,12
1453594024,2,5021,34,0
1453594024,2,5026,46,0
1453594024,2,5110,10,13
1453594024,2,6005,0,47
1453594024,2,6030,19,16
1453594024,2,7010,34,29
1453594024,2,7023,43,15
1453594024,2,7024,7,24
1453594024,2,8002,45,0
1453594024,2,8004,62,2
1453594024,2,8010,6,11
1453594024,2,8018,31,1
1453594024,2,8019,7,35
1453594024,2,8044,13,20
1453594024,2,8055,12,17
1453594024,2,9002,2,13
1453594024,2,9016,15,1
1453594024,2,9017,2,27
1453594024,2,9018,0,34
1453594024,2,9019,9,9
1453594024,2,9020,13,8
1453594024,2,9028,2,16
1453594024,2,9036,7,12
1453594024,2,9101,18,1
1453594024,2,10002,13,3
1453594024,2,10005,15,2
1453594024,2,10018,6,23
1453594024,2,10026,7,51
1453594024,2,10040,4,43
1453594024,2,10105,22,1
1453594024,2,10114,45,14
1453594024,2,11003,28,1
1453594024,2,11007,60,3
1453594024,2,11018,7,29
1453594024,2,11022,15,1
1453594024,2,11024,28,23
1453594024,2,11027,8,30
1453594024,2,11030,9,13
1453594024,2,11033,27,1
1453594024,2,11035,24,29
1453594024,2,11037,22,16
1453594024,2,11039,20,16
1453594024,2,11041,22,15
1453594024,2,11105,12,38
1453594024,2,11110,2,50
1453594024,2,11112,21,2
1453594024,2,12011,34,2
1453594024,2,12012,18,2
1453594024,2,12014,9,56
1453594024,2,12016,9,25
1453594024,2,12026,29,7
1453594024,2,12035,29,4
1453594024,2,12038,7,32
1453594024,2,12108,55,10
1453594024,2,12115,9,24
1453594024,2,12123,38,13
1453594024,2,13001,3,15
1453594024,2,13022,1,30
1453594024,2,13023,0,26
1453594024,2,13026,6,28
1453594024,2,13053,18,3
1453594024,2,13103,4,46
1453594024,2,13107,41,2
1453594024,2,14002,1,43
1453594024,2,14009,7,29
1453594024,2,14013,7,7
1453594024,2,14014,10,50
1453594024,2,14016,6,47
1453594024,2,14024,4,20
1453594024,2,14025,0,36
1453594024,2,14036,4,39
1453594024,2,14110,1,23
1453594024,2,14114,0,43
1453594024,2,15008,11,51
1453594024,2,15014,7,27
1453594024,2,15021,28,35
1453594024,2,15027,3,17
1453594024,2,15034,55,0
1453594024,2,15035,29,8
1453594024,2,15055,53,0
1453594024,2,15069,39,6
1453594024,2,15106,5,62
1453594024,2,16016,2,31
1453594024,2,16023,5,26
1453594024,2,16032,3,15
1453594024,2,16043,0,15
1453594024,2,17004,2,19
1453594024,2,17010,33,2
1453594024,2,17012,3,20
1453594024,2,17013,9,13
1453594024,2,17038,9,47
1453594024,2,17045,9,34
1453594024,2,17047,25,1
1453594024,2,17107,32,4
1453594024,2,17110,4,24
1453594024,2,18010,5,24
1453594024,2,18012,1,35
1453594024,2,18022,9,38
1453594024,2,18027,2,26
1453594024,2,18029,1,37
1453594024,2,18030,2,36
1453594024,2,18040,3,20
1453594024,2,18048,24,47
1453594024,2,18109,12,30
1453594024,2,18110,10,7
1453594024,2,19002,8,32
1453594024,2,19005,6,14
1453594024,2,19018,2,58
1453594024,2,19031,5,18
1453594024,2,19103,1,18
1453594024,2,19123,25,8
1453594024,2,20047,0,47
1453594024,2,21009,39,7
1453594024,2,21012,22,28
1453594024,2,21208,6,24
1453594024,2,21703,1,23
1453594024,2,31008,5,49
1453594024,2,42009,11,36
1453594024,2,42203,31,1
1453594024,2,42207,2,26
1453594024,2,42705,1,24
1453594024,2,43001,16,6
1453594024,3,1,2,17
1453594024,3,18,0,25
1453594024,3,29,19,0
1453594024,3,55,9,6
1453594024,3,56,4,11
1453594024,3,68,12,4
1453594024,3,76,17,5
1453594024,3,82,10,11
1453594024,3,103,15,3
1453594024,3,106,20,1
1453594024,3,121,1,16
1453594024,3,137,12,8
1453594024,3,228,2,16
1453594024,3,236,7,12
1453594024,4,58,13,7
1453594024,5,14,17,13
1453594024,5,25,17,13
1453594024,5,34,21,8
1453594024,5,44,7,23
1453594024,5,49,8,31
1453594024,5,63,15,20
1453594024,5,88,18,12
1453594024,6,3,14,6
1453594024,6,9,17,8
1453594024,6,10,2,12
1453594024,6,17,11,19
1453594024,6,18,2,23
1453594024,6,31,5,14
1453594024,6,65,2,15
1453594024,6,73,9,11
1453594024,6,95,3,33
1453594024,6,96,21,0
1453594024,6,122,8,7
1453594024,6,133,3,12
1453594024,6,150,4,21
1453594024,6,184,5,10
1453594024,6,204,1,19
1453594024,6,255,4,14
1453594024,14,1002,12,9
1453594024,14,1021,0,11
1453594024,14,1022,19,12
1453594024,14,1032,3,18
1453594024,14,2003,1,9
1453594024,14,2005,13,19
1453594024,14,2017,8,6
1453594024,14,2023,13,6
1453594024,14,2042,18,2
1453594024,14,3004,19,1
1453594024,14,3008,2,16
1453594024,14,3036,18,17
1453594024,14,3088,12,3
1453594024,14,5041,11,9
1453594024,14,6022,18,2
1453594024,14,6028,7,9
1453594024,14,7006,4,36
1453594024,14,7011,6,4
1453594024,14,7034,12,3
1453594024,14,8010,6,14
1453594024,14,8015,8,8
1453594024,14,8041,15,5
1453594024,14,8042,19,3
1453594024,14,9003,16,0
1453594024,14,9006,14,2
1453594024,14,10059,5,8
1453594024,14,10060,2,13
1453594024,16,2,0,18
1453594024,16,49,6,14
1453594024,16,73,9,6
1453594024,16,75,17,3
1453594024,16,81,11,4
1453594024,16,84,3,17
1453594024,16,98,21,8
1453594024,16,117,12,2
1453594024,16,125,2,13
1453594024,16,133,19,1
1453594024,16,165,3,17
1453594024,16,178,6,14
1453594024,17,24,10,5
1453594024,20,3,20,0
1453594024,20,30,7,17
1453594024,20,103,2,22
1453594024,20,158,14,10
1453594024,20,307,8,10
1453594024,20,355,1,17
1453594024,20,358,12,12
1453594024,25,6113,3,12
1453594024,25,8068,8,0
1453594024,26,57,6,14
1453594024,26,65,15,0
1453594024,26,73,5,8
1453594090,2,1005,29,4
1453594090,2,1020,30,10
1453594090,2,2022,18,18
1453594090,2,4007,35,1
1453594090,2,4011,27,9
1453594090,2,5021,31,3
1453594090,2,5110,6,17
1453594090,2,6003,10,11
1453594090,2,6017,15,19
1453594090,2,7012,25,11
1453594090,2,7026,12,13
1453594090,2,8001,24,17
1453594090,2,8113,9,13
1453594090,2,9013,18,6
1453594090,2,10019,27,4
1453594090,2,10026,10,48
1453594090,2,10032,8,24
1453594090,2,10034,3,17
1453594090,2,10040,6,41
1453594090,2,10151,2,24
1453594090,2,11027,10,28
1453594090,2,11028,3,33
1453594090,2,11045,38,4
1453594090,2,11113,10,46
1453594090,2,12030,29,4
1453594090,2,12043,22,17
1453594090,2,12107,3,18
1453594090,2,13022,3,28
1453594090,2,13032,1,25
1453594090,2,13036,5,29
1453594090,2,13107,40,3
1453594090,2,14014,8,52
1453594090,2,14019,1,21
1453594090,2,14104,0,22
1453594090,2,15008,13,49
1453594090,2,15018,14,42
1453594090,2,15022,11,28
1453594090,2,15031,37,16
1453594090,2,15035,31,6
1453594090,2,15051,5,3
1453594090,2,15114,1,32
1453594090,2,16030,44,11
1453594090,2,16040,5,28
1453594090,2,17001,25,17
1453594090,2,17030,16,6
1453594090,2,17110,1,27
1453594090,2,17117,18,12
1453594090,2,18041,2,18
1453594090,2,18043,1,18
1453594090,2,19005,4,16
1453594090,2,19039,0,24
1453594090,2,19125,0,30
1453594090,2,20007,1,49
1453594090,2,20017,6,21
1453594090,2,20025,0,23
1453594090,2,20040,4,22
1453594090,2,21003,15,8
1453594090,2,21108,42,8
1453594090,2,22002,14,11
1453594090,2,22012,19,6
1453594090,2,31008,2,52
1453594090,2,32602,1,54
1453594090,2,33013,22,7
1453594090,2,34003,15,10
1453594090,2,42015,5,20
1453594090,2,43007,21,4
1453594090,3,10,9,25
1453594090,3,22,3,17
1453594090,3,35,2,23
1453594090,3,68,14,2
1453594090,3,106,17,4
1453594090,3,123,18,5
1453594090,4,29,8,7
1453594090,5,11,12,18
1453594090,5,14,16,14
1453594090,5,60,11,19
1453594090,6,37,15,4
1453594090,6,96,18,3
1453594090,6,97,18,5
1453594090,6,100,16,4
1453594090,6,127,17,3
1453594090,6,157,12,8
1453594090,14,1020,14,4
1453594090,14,2016,1,11
1453594090,14,2017,5,9
1453594090,14,2037,20,10
1453594090,14,2038,7,9
1453594090,14,2041,13,3
1453594090,14,3031,11,2
1453594090,14,3097,15,0
1453594090,14,3101,12,6
1453594090,14,4026,17,3
1453594090,14,5015,12,7
1453594090,14,5029,11,9
1453594090,14,6037,4,23
1453594090,14,7008,1,9
1453594090,14,7016,12,3
1453594090,14,7039,8,1
1453594090,14,7056,19,3
1453594090,14,8002,1,19
1453594090,14,9004,17,4
1453594090,14,10008,7,17
1453594090,14,10059,3,10
1453594090,14,10111,3,12
1453594090,16,15,3,12
1453594090,16,78,10,10
1453594090,16,98,19,10
1453594090,16,111,19,1
1453594090,16,132,7,13
1453594090,16,155,12,8
1453594090,16,169,1,19
1453594090,16,180,15,5
1453594090,16,202,2,18
1453594090,16,247,18,10
1453594090,18,27,4,14
1453594090,20,10,14,6
1453594090,20,112,0,20
1453594090,25,8307,19,1
1453594090,26,53,9,5
1453594090,26,63,7,7
1453594090,26,65,12,3
1453594143,2,2108,6,32
