timestamp,contract_id,station_number,available_bikes,available_bike_stands
1451749863,6,25,5,17
1451749863,6,33,17,3
1451749863,6,43,10,10
1451749863,6,44,14,5
1451749863,6,53,16,9
1451749863,6,74,0,20
1451749863,6,85,5,18
1451749863,6,117,26,4
1451749863,6,129,4,16
1451749863,6,183,9,8
1451749863,6,274,6,9
1451749863,14,1002,19,1
1451749863,14,2023,17,3
1451749863,14,3071,4,16
1451749863,14,3086,13,3
1451749863,14,4026,16,4
1451749863,14,6040,1,14
1451749863,14,7003,9,21
1451749863,14,9010,6,12
1451749863,14,10059,12,1
1451749863,14,10101,7,27
1451749863,16,80,4,15
1451749863,16,141,4,16
1451749863,16,202,9,11
1451749863,18,1,8,20
1451749863,18,10,10,20
1451749863,20,106,3,22
1451749863,25,8308,3,6
1451749863,26,28,8,5
1451749863,26,43,9,21
1451749863,26,46,3,17
1451749923,1,13,5,15
1451749923,2,1006,33,0
1451749923,2,1010,23,2
1451749923,2,1023,18,0
1451749923,2,2003,30,1
1451749923,2,2107,7,9
1451749923,2,3004,11,7
1451749923,2,4013,27,0
1451749923,2,5005,1,19
1451749923,2,5106,17,2
1451749923,2,5110,0,23
1451749923,2,6003,21,0
1451749923,2,6107,20,3
1451749923,2,7001,44,1
1451749923,2,7006,30,2
1451749923,2,7008,16,0
1451749923,2,7012,1,34
1451749923,2,7023,37,20
1451749923,2,7101,50,4
1451749923,2,7103,2,17
1451749923,2,8016,33,5
1451749923,2,8044,4,29
1451749923,2,8045,21,36
1451749923,2,9001,1,16
1451749923,2,9030,22,22
1451749923,2,9101,1,18
1451749923,2,10011,3,14
1451749923,2,10012,6,18
1451749923,2,10018,4,26
1451749923,2,10026,1,58
1451749923,2,10034,3,17
1451749923,2,10152,8,17
1451749923,2,11003,19,13
1451749923,2,11032,2,46
1451749923,2,11043,5,6
1451749923,2,11046,6,12
1451749923,2,11104,0,20
1451749923,2,11109,2,21
1451749923,2,11110,4,47
1451749923,2,12006,39,21
1451749923,2,12007,35,15
1451749923,2,12019,1,27
1451749923,2,12024,4,31
1451749923,2,12033,66,0
1451749923,2,12039,12,26
1451749923,2,12122,25,23
1451749923,2,13040,0,43
1451749923,2,13109,19,2
1451749923,2,13122,0,23
1451749923,2,14005,4,32
1451749923,2,14021,13,46
1451749923,2,14111,1,22
1451749923,2,15001,42,1
1451749923,2,15008,30,32
1451749923,2,15016,5,36
1451749923,2,15026,28,4
1451749923,2,15028,51,18
1451749923,2,15038,18,48
1451749923,2,15056,16,6
1451749923,2,15062,16,20
1451749923,2,15067,9,3
1451749923,2,15108,18,5
1451749923,2,16017,1,15
1451749923,2,16030,50,5
1451749923,2,16032,19,1
1451749923,2,16033,27,4
1451749923,2,16130,4,29
1451749923,2,17001,3,42
1451749923,2,17009,13,19
1451749923,2,17033,3,29
1451749923,2,18014,1,12
1451749923,2,18029,1,37
1451749923,2,18030,2,36
1451749923,2,18044,3,27
1451749923,2,19005,4,16
1451749923,2,19118,11,10
1451749923,2,20122,1,21
1451749923,2,21211,6,31
1451749923,2,21501,26,25
1451749923,2,31012,1,24
1451749923,2,35008,5,25
1451749923,2,42205,1,21
1451749923,3,10,22,12
1451749923,3,26,5,17
1451749923,3,39,1,18
1451749923,3,69,2,16
1451749923,3,82,6,14
1451749923,3,84,9,15
1451749923,3,85,4,17
1451749923,3,108,16,4
1451749923,3,124,4,14
1451749923,3,232,13,2
1451749923,4,39,8,12
1451749923,5,3,7,13
1451749923,5,7,20,9
1451749923,5,9,22,2
1451749923,5,52,28,4
1451749923,5,76,1,36
1451749923,5,95,16,24
