timestamp,contract_id,station_number,available_bikes,available_bike_stands
1454198403,2,908,7,13
1454198403,2,1006,16,17
1454198403,2,1022,8,28
1454198403,2,2001,29,5
1454198403,2,2011,10,16
1454198403,2,2013,11,6
1454198403,2,2107,3,12
1454198403,2,3006,32,1
1454198403,2,3008,7,10
1454198403,2,3012,19,5
1454198403,2,4002,14,10
1454198403,2,4006,30,22
1454198403,2,4011,5,29
1454198403,2,5004,5,14
1454198403,2,5006,2,11
1454198403,2,5008,19,1
1454198403,2,5012,1,14
1454198403,2,5015,11,52
1454198403,2,5017,4,27
1454198403,2,5034,64,4
1454198403,2,6013,24,4
1454198403,2,6014,8,17
1454198403,2,6020,28,1
1454198403,2,6026,32,34
1454198403,2,6107,4,19
1454198403,2,7006,24,8
1454198403,2,7009,1,60
1454198403,2,7011,8,14
1454198403,2,7013,45,8
1454198403,2,8012,1,46
1454198403,2,8015,13,31
1454198403,2,8019,17,26
1454198403,2,8037,6,31
1454198403,2,9020,15,6
1454198403,2,9028,4,14
1454198403,2,9035,3,40
1454198403,2,9038,1,26
1454198403,2,10008,18,0
1454198403,2,10014,44,2
1454198403,2,10016,15,1
1454198403,2,10019,30,1
1454198403,2,10022,32,10
1454198403,2,10026,2,57
1454198403,2,10038,2,25
1454198403,2,10105,24,0
1454198403,2,11016,7,39
1454198403,2,11018,25,10
1454198403,2,11027,18,20
1454198403,2,11033,33,0
1454198403,2,11034,25,21
1454198403,2,11036,57,1
1454198403,2,11043,17,3
1454198403,2,11111,8,10
1454198403,2,12007,28,20
1454198403,2,12019,2,25
1454198403,2,12020,20,25
1454198403,2,12030,28,5
1454198403,2,12040,15,52
1454198403,2,12112,15,16
1454198403,2,13035,0,22
1454198403,2,13042,8,28
1454198403,2,13050,20,39
1454198403,2,13052,21,21
1454198403,2,13055,21,40
1454198403,2,13113,3,29
1454198403,2,14025,2,33
1454198403,2,14101,18,15
1454198403,2,15013,45,6
1454198403,2,15020,18,12
1454198403,2,15024,5,14
1454198403,2,15027,2,18
1454198403,2,15029,25,26
1454198403,2,15036,8,39
1454198403,2,15042,2,18
1454198403,2,15051,6,2
1454198403,2,15064,11,33
1454198403,2,15103,15,34
1454198403,2,16023,2,31
1454198403,2,16033,26,5
1454198403,2,17003,30,15
1454198403,2,17004,3,19
1454198403,2,17012,3,20
1454198403,2,17017,3,29
1454198403,2,17022,23,20
1454198403,2,17038,4,52
1454198403,2,17115,13,14
1454198403,2,18002,1,23
1454198403,2,18012,7,29
1454198403,2,18018,3,16
1454198403,2,18045,1,15
1454198403,2,18110,0,17
1454198403,2,19004,4,12
1454198403,2,19113,5,22
1454198403,2,20002,0,15
1454198403,2,20011,2,19
1454198403,2,20014,32,1
1454198403,2,20026,1,32
1454198403,2,20041,19,40
1454198403,2,20045,2,28
1454198403,2,20047,21,27
1454198403,2,21017,50,6
1454198403,2,21211,7,30
1454198403,2,21311,47,8
1454198403,2,22012,18,7
1454198403,2,31008,30,24
1454198403,2,32001,19,13
1454198403,2,34004,21,4
1454198403,2,34007,22,3
1454198403,2,42007,5,23
1454198403,2,43009,26,24
1454198403,3,8,22,3
1454198403,3,10,33,0
1454198403,3,17,18,4
1454198403,3,19,20,5
1454198403,3,20,14,13
1454198403,3,21,21,4
1454198403,3,54,4,13
1454198403,3,94,20,2
1454198403,3,101,12,8
1454198403,3,124,11,7
1454198403,3,213,0,17
1454198403,3,239,11,9
1454198403,5,6,16,4
1454198403,5,9,22,2
1454198403,5,14,24,6
1454198403,5,19,3,27
1454198403,5,46,33,2
1454198403,5,69,17,23
1454198403,5,70,32,8
1454198403,6,3,6,13
1454198403,6,50,4,36
1454198403,6,69,24,1
1454198403,6,87,0,35
1454198403,6,117,25,5
1454198403,6,127,14,6
1454198403,6,176,6,14
1454198403,6,186,7,7
1454198403,6,201,6,14
1454198403,14,1021,2,9
1454198403,14,2008,1,17
1454198403,14,2016,4,6
1454198403,14,2038,12,4
1454198403,14,3005,14,6
1454198403,14,3009,20,2
1454198403,14,3029,20,3
1454198403,14,3037,18,2
1454198403,14,3044,19,0
1454198403,14,3100,8,9
1454198403,14,4006,2,18
1454198403,14,5006,8,9
1454198403,14,5029,12,7
1454198403,14,6002,0,28
1454198403,14,6011,12,3
1454198403,14,6035,2,18
1454198403,14,6040,9,2
1454198403,14,6045,3,12
1454198403,14,7008,3,7
1454198403,14,7023,3,12
1454198403,14,7034,2,13
1454198403,14,8057,16,4
1454198403,14,10028,3,20
1454198403,14,10036,2,13
1454198403,14,10054,3,20
1454198403,16,14,10,30
1454198403,16,98,18,12
1454198403,16,102,3,17
1454198403,16,117,1,13
1454198403,16,118,16,4
1454198403,16,124,2,18
1454198403,16,125,0,15
1454198403,16,158,14,6
1454198403,16,159,15,5
1454198403,16,165,4,16
1454198403,16,247,8,22
1454198403,26,7,13,2
1454198463,1,10,8,7
1454198463,1,13,12,8
1454198463,2,903,7,13
1454198463,2,906,4,16
1454198463,2,1012,6,15
1454198463,2,1025,16,2
1454198463,2,2020,8,12
1454198463,2,2101,17,16
1454198463,2,2107,3,11
1454198463,2,3001,51,1
1454198463,2,3004,18,0
1454198463,2,3010,14,4
1454198463,2,3014,28,3
1454198463,2,4012,22,5
1454198463,2,4013,16,11
1454198463,2,5004,5,13
1454198463,2,6007,1,22
1454198463,2,6015,34,20
1454198463,2,7022,26,43
1454198463,2,7024,16,15
1454198463,2,8015,11,33
1454198463,2,8018,15,15
1454198463,2,8057,2,31
1454198463,2,9031,3,22
1454198463,2,9038,0,27
1454198463,2,9101,19,0
1454198463,2,9108,20,13
1454198463,2,10001,56,6
1454198463,2,10005,14,3
1454198463,2,10153,3,17
1454198463,2,11001,41,13
1454198463,2,11014,42,13
1454198463,2,11021,8,15
1454198463,2,11027,20,18
1454198463,2,11029,33,7
1454198463,2,11031,39,0
1454198463,2,11037,23,12
1454198463,2,11112,19,4
1454198463,2,11113,44,12
1454198463,2,12005,24,6
1454198463,2,12007,29,18
1454198463,2,12012,18,3
1454198463,2,12016,28,5
1454198463,2,12101,18,1
1454198463,2,12113,40,6
1454198463,2,13002,18,4
1454198463,2,13004,66,0
1454198463,2,13038,5,19
1454198463,2,13053,11,9
1454198463,2,13054,14,40
1454198463,2,14014,25,27
1454198463,2,14026,2,43
1454198463,2,14032,2,29
1454198463,2,14127,1,39
1454198463,2,15009,22,24
1454198463,2,15018,3,52
1454198463,2,15033,40,5
1454198463,2,15038,13,53
1454198463,2,15046,3,26
1454198463,2,15060,13,8
1454198463,2,15063,15,4
1454198463,2,15072,10,22
1454198463,2,16037,8,44
1454198463,2,16116,28,1
1454198463,2,17004,1,21
1454198463,2,17010,33,2
1454198463,2,17025,3,32
1454198463,2,17026,4,37
1454198463,2,17050,3,14
